RowID,Exp,Time[day],Z:FeedStart,Z:FeedEnd,Z:FeedRateGlc,Z:FeedRateGln,Z:phStart,Z:phEnd,Z:phShift,Z:tempStart,Z:tempEnd,Z:tempShift,Z:Stir,Z:DO,Z:ExpDuration,W:temp,W:pH,W:FeedGlc,W:FeedGln,X:VCD,X:Glc,X:Gln,X:Amm,X:Lac,X:Lysed
330,Exp 33,5,,,,,,,,,,,,,,37.22222222,6.919191919,4.808080808,7.141414141,18.7110335,9.923119444,9.829328141,2.536527689,5.770167583,0.02347245
331,Exp 33,6,,,,,,,,,,,,,,37.22222222,6.919191919,4.808080808,7.141414141,23.18885843,11.97387053,9.094223588,3.417577266,5.413254441,0.017677973
332,Exp 33,7,,,,,,,,,,,,,,37.22222222,6.919191919,4.808080808,7.141414141,28.1308633,13.04297953,6.914783689,4.100626118,5.416696348,0.061221421
333,Exp 33,8,,,,,,,,,,,,,,37.22222222,6.919191919,4.808080808,7.141414141,32.39452996,11.67889057,4.142955818,4.698704819,6.284662434,0.112142298
334,Exp 33,9,,,,,,,,,,,,,,37.22222222,6.919191919,4.808080808,7.141414141,37.79725964,11.38137166,0.370724858,5.74860374,5.458636596,0.207635534
335,Exp 33,10,,,,,,,,,,,,,,36.72727273,6.919191919,4.808080808,7.141414141,38.68305998,11.47421944,0,5.990929332,4.743160168,0.285642659
336,Exp 34,0,3,10,3.434343434,6.676767677,7.333333333,6.570707071,7,37.3030303,36.60606061,14,185.8585859,42.37373737,9,37.3030303,7.333333333,0,0,0.817837831,3.964291666,4.99375362,0.1,0.1,0
337,Exp 34,1,,,,,,,,,,,,,,37.3030303,7.333333333,0,0,1.91354547,4.065843721,3.624272041,0.341625836,0.68684513,0.0067922
338,Exp 34,2,,,,,,,,,,,,,,37.3030303,7.333333333,0,0,3.483310528,2.71181219,1.745231486,0.544052297,2.834963409,0
339,Exp 34,3,,,,,,,,,,,,,,37.3030303,7.333333333,3.434343434,6.676767677,5.105787836,1.69048836,0.025787884,0.440482119,2.711488375,0
340,Exp 34,4,,,,,,,,,,,,,,37.3030303,7.333333333,3.434343434,6.676767677,8.210875817,3.012423037,2.805688082,0.959411756,3.842745335,0.015451449
341,Exp 34,5,,,,,,,,,,,,,,37.3030303,7.333333333,3.434343434,6.676767677,11.79352594,5.592201639,4.520875364,1.407676731,4.773973044,0.007847079
342,Exp 34,6,,,,,,,,,,,,,,37.3030303,7.333333333,3.434343434,6.676767677,16.91055034,6.151692163,5.03942156,1.878858333,4.363445223,0
343,Exp 34,7,,,,,,,,,,,,,,37.3030303,6.570707071,3.434343434,6.676767677,22.02353392,5.800631694,3.269477044,2.605239642,4.848654281,0.00095485
344,Exp 34,8,,,,,,,,,,,,,,37.3030303,6.570707071,3.434343434,6.676767677,25.61202536,5.10370632,2.803405859,3.009724179,3.949501599,0.040729532
345,Exp 34,9,,,,,,,,,,,,,,37.3030303,6.570707071,3.434343434,6.676767677,28.83656921,4.809357753,1.706855656,3.758589236,4.282132892,0.054245309
346,Exp 35,0,3,13,5.939393939,7.343434343,7.171717172,6.54040404,10,36.25252525,35.21212121,7,249.4949495,69.64646465,8,36.25252525,7.171717172,0,0,1.305970873,5.329957431,4.050541692,0.1,0.1,0
347,Exp 35,1,,,,,,,,,,,,,,36.25252525,7.171717172,0,0,4.312191245,4.443285403,0.491761968,0.320650938,1.819947014,0
348,Exp 35,2,,,,,,,,,,,,,,36.25252525,7.171717172,0,0,4.825320666,4.677778594,0,0.411951258,3.132580587,0
349,Exp 35,3,,,,,,,,,,,,,,36.25252525,7.171717172,5.939393939,7.343434343,5.07133942,2.569877877,0,0.331381232,2.691473146,0.010085467
350,Exp 35,4,,,,,,,,,,,,,,36.25252525,7.171717172,5.939393939,7.343434343,10.94612593,6.053922023,0.614759661,0.92516204,5.247235381,0
351,Exp 35,5,,,,,,,,,,,,,,36.25252525,7.171717172,5.939393939,7.343434343,16.76817966,8.77369805,0.067723953,1.530104694,5.358879256,0
352,Exp 35,6,,,,,,,,,,,,,,36.25252525,7.171717172,5.939393939,7.343434343,22.80665435,11.10661042,0.029266806,1.917417672,5.056609642,0.00537566
353,Exp 35,7,,,,,,,,,,,,,,35.21212121,7.171717172,5.939393939,7.343434343,27.68509187,12.28387394,0,2.317694287,4.291969957,0.021619791
354,Exp 35,8,,,,,,,,,,,,,,35.21212121,7.171717172,5.939393939,7.343434343,31.61780486,13.19690437,0,2.605285764,5.344185008,0.014593013
355,Exp 36,0,2,10,4.767676768,6.272727273,7.343434343,6.52020202,10,37.4040404,36.98989899,8,195.959596,62.07070707,8,37.4040404,7.343434343,0,0,1.225703599,5.422563406,4.320300913,0.1,0.1,0
356,Exp 36,1,,,,,,,,,,,,,,37.4040404,7.343434343,0,0,2.681553115,4.692403115,2.490591902,0.249124136,0.732636004,0
357,Exp 36,2,,,,,,,,,,,,,,37.4040404,7.343434343,4.767676768,6.272727273,4.964673785,3.72091242,0,0.515196175,2.862085593,0
358,Exp 36,3,,,,,,,,,,,,,,37.4040404,7.343434343,4.767676768,6.272727273,8.024462509,6.360983828,2.348832005,0.820773815,4.548933464,0.003871354
359,Exp 36,4,,,,,,,,,,,,,,37.4040404,7.343434343,4.767676768,6.272727273,12.09918514,8.591799895,3.331542416,1.235666563,5.174550847,0
360,Exp 36,5,,,,,,,,,,,,,,37.4040404,7.343434343,4.767676768,6.272727273,15.9844428,10.66616284,3.445319156,1.894497427,5.990255384,0.004520925
361,Exp 36,6,,,,,,,,,,,,,,37.4040404,7.343434343,4.767676768,6.272727273,22.14503123,13.3627446,1.961851792,2.393640212,6.638363618,0.001999829
362,Exp 36,7,,,,,,,,,,,,,,37.4040404,7.343434343,4.767676768,6.272727273,26.78800709,13.45396649,0,2.732205374,5.772099749,0.026685045
363,Exp 36,8,,,,,,,,,,,,,,36.98989899,7.343434343,4.767676768,6.272727273,28.79783262,13.63077051,0,3.163578765,4.759596466,0.045390584
364,Exp 37,0,1,12,5.535353535,7.181818182,6.535353535,6.964646465,8,36.01010101,35.31313131,8,184.8484848,60.55555556,7,36.01010101,6.535353535,0,0,1.176117484,4.107241557,4.579255031,0.1,0.1,0
365,Exp 37,1,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,2.571098248,3.65593282,2.929126724,0.516679202,1.013835563,0
366,Exp 37,2,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,4.581005231,8.460604377,7.476875527,0.685867514,2.397384345,0.014061644
367,Exp 37,3,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,7.322764335,11.8257973,11.24926013,1.220785359,4.333620229,0.00204935
368,Exp 37,4,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,10.09281835,16.4064608,13.98323719,1.861358061,5.374305374,0
369,Exp 37,5,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,12.46931047,20.08646542,16.25651526,2.594979416,5.832107664,0
370,Exp 37,6,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,15.10033654,22.98785487,17.53442842,3.645698652,6.521342943,0.014371348
371,Exp 37,7,,,,,,,,,,,,,,36.01010101,6.535353535,5.535353535,7.181818182,16.36383487,27.01739305,20.2039,4.234469949,7.366312967,0.035409544
372,Exp 38,0,2,12,2.464646465,7.828282828,7.111111111,6.732323232,11,36.61616162,35.73737374,9,186.8686869,76.71717172,7,36.61616162,7.111111111,0,0,0.97033895,5.903305248,5.193241619,0.1,0.1,0
373,Exp 38,1,,,,,,,,,,,,,,36.61616162,7.111111111,0,0,3.365002773,3.618510732,2.334597335,0.308472352,1.495714421,0.001050016
374,Exp 38,2,,,,,,,,,,,,,,36.61616162,7.111111111,2.464646465,7.828282828,5.709108792,3.483105914,0.03516196,0.653712279,2.990751771,0.013146623
375,Exp 38,3,,,,,,,,,,,,,,36.61616162,7.111111111,2.464646465,7.828282828,11.47433126,4.175053294,0.803566048,0.984177462,5.304940332,0.002184467
376,Exp 38,4,,,,,,,,,,,,,,36.61616162,7.111111111,2.464646465,7.828282828,19.01683926,2.398425042,0,1.643395392,3.853722972,0.002025902
377,Exp 38,5,,,,,,,,,,,,,,36.61616162,7.111111111,2.464646465,7.828282828,25.04616428,0.365845292,0,2.091995161,2.791059355,0.013264192
378,Exp 38,6,,,,,,,,,,,,,,36.61616162,7.111111111,2.464646465,7.828282828,29.70947904,0.311440625,0.067517001,2.722137864,1.238333738,0.019231407
379,Exp 38,7,,,,,,,,,,,,,,36.61616162,7.111111111,2.464646465,7.828282828,34.87115313,0.543910354,0,3.191542143,0.757682786,0.036151938
380,Exp 39,0,3,9,3.232323232,7.727272727,6.656565657,6.338383838,9,37.2020202,36.54545455,10,177.7777778,38.83838384,7,37.2020202,6.656565657,0,0,0.318791679,3.620016359,5.026383781,0.1,0.1,0
381,Exp 39,1,,,,,,,,,,,,,,37.2020202,6.656565657,0,0,0.59012486,4.043071104,4.246974823,0.14467858,0.088563565,0
382,Exp 39,2,,,,,,,,,,,,,,37.2020202,6.656565657,0,0,1.145079052,2.527755412,3.888496016,0.546270182,1.070896588,0
383,Exp 39,3,,,,,,,,,,,,,,37.2020202,6.656565657,3.232323232,7.727272727,2.015351568,2.739969143,2.976043718,0.420895348,1.681285107,0.014675948
384,Exp 39,4,,,,,,,,,,,,,,37.2020202,6.656565657,3.232323232,7.727272727,2.987041697,6.485079344,9.10377719,0.877222835,2.826420293,0.004949935
385,Exp 39,5,,,,,,,,,,,,,,37.2020202,6.656565657,3.232323232,7.727272727,4.556119835,8.445900404,14.54433713,1.541607232,3.724995315,0
386,Exp 39,6,,,,,,,,,,,,,,37.2020202,6.656565657,3.232323232,7.727272727,6.046296336,9.91784385,19.69047236,2.309836311,4.055505923,0.007974235
387,Exp 39,7,,,,,,,,,,,,,,37.2020202,6.656565657,3.232323232,7.727272727,7.075046932,12.55861874,23.67177891,2.967491698,4.646088014,0
388,Exp 40,0,2,9,4.444444444,7.060606061,6.747474747,6.924242424,7,37.26262626,36.24242424,11,182.8282828,50.95959596,10,37.26262626,6.747474747,0,0,0.948238779,4.673655954,5.728910974,0.1,0.1,0
389,Exp 40,1,,,,,,,,,,,,,,37.26262626,6.747474747,0,0,1.985379878,5.025537326,4.541760908,0.214904276,0.628164923,0.007997044
390,Exp 40,2,,,,,,,,,,,,,,37.26262626,6.747474747,4.444444444,7.060606061,3.80036077,3.024698313,2.351384386,0.362278056,1.686807116,0.019393739
391,Exp 40,3,,,,,,,,,,,,,,37.26262626,6.747474747,4.444444444,7.060606061,6.01140967,6.787280823,6.479452347,0.90484518,3.954053175,0.010220658
392,Exp 40,4,,,,,,,,,,,,,,37.26262626,6.747474747,4.444444444,7.060606061,8.793510047,9.146278852,9.626164852,1.447443076,4.743573293,0.017650327
393,Exp 40,5,,,,,,,,,,,,,,37.26262626,6.747474747,4.444444444,7.060606061,11.61850201,10.59457635,12.08771046,2.021410761,5.095627203,0
394,Exp 40,6,,,,,,,,,,,,,,37.26262626,6.747474747,4.444444444,7.060606061,14.99636937,13.43567733,13.80034973,2.738153702,6.376619003,0.017452709
395,Exp 40,7,,,,,,,,,,,,,,37.26262626,6.924242424,4.444444444,7.060606061,17.00715654,15.82717348,15.30475038,3.324363869,6.433950348,0.032900162
396,Exp 40,8,,,,,,,,,,,,,,37.26262626,6.924242424,4.444444444,7.060606061,20.05258638,16.82345398,14.87546245,4.238451355,6.24685689,0.05303497
397,Exp 40,9,,,,,,,,,,,,,,37.26262626,6.924242424,0,0,22.86077497,17.3816625,15.22766455,5.093843162,6.644928304,0.099568349
398,Exp 40,10,,,,,,,,,,,,,,37.26262626,6.924242424,0,0,24.63465769,14.06501726,8.061137205,5.735542559,5.819531442,0.146917138
399,Exp 41,0,2,11,5.171717172,6.898989899,7.464646465,6.782828283,13,36.6969697,35.03030303,13,204.040404,64.09090909,10,36.6969697,7.464646465,0,0,0.745533531,2.719906487,4.69465598,0.1,0.1,0
400,Exp 41,1,,,,,,,,,,,,,,36.6969697,7.464646465,0,0,1.781974952,2.775552701,3.408646184,0.208504356,0.860493145,0.000335182
401,Exp 41,2,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,3.858536299,1.286225644,1.015192408,0.605529061,2.132599486,0
402,Exp 41,3,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,7.103033331,5.215448451,3.967587483,0.995115924,4.049556164,0.020879652
403,Exp 41,4,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,11.24262227,8.621274502,5.587885442,1.292401314,5.428821575,0
404,Exp 41,5,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,15.79367338,10.6123321,5.71482575,1.918219733,5.842903362,0.001989897
405,Exp 41,6,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,20.66799488,11.56893873,4.417753249,2.719912556,6.005747674,0.00656153
406,Exp 41,7,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,26.34276214,13.69076919,1.693771799,3.372794767,5.122445526,0.016962633
407,Exp 41,8,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,31.73485373,12.54436969,0.075050117,3.883599716,5.277052475,0.048480923
408,Exp 41,9,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,32.91703655,12.29625855,0.03493457,4.288078323,4.752094765,0.087554969
409,Exp 41,10,,,,,,,,,,,,,,36.6969697,7.464646465,5.171717172,6.898989899,35.48288865,13.3165455,0,4.631085402,4.564693569,0.115385522
410,Exp 42,0,3,10,5.414141414,7.202020202,6.797979798,6.035353535,13,36.67676768,35.57575758,12,153.5353535,41.36363636,10,36.67676768,6.797979798,0,0,0.451445855,3.461543273,4.112805677,0.1,0.1,0
411,Exp 42,1,,,,,,,,,,,,,,36.67676768,6.797979798,0,0,1.019070027,2.614313273,3.469534617,0.212229614,0.821405813,0
412,Exp 42,2,,,,,,,,,,,,,,36.67676768,6.797979798,0,0,2.161450615,2.905532414,1.863295633,0.409826458,1.373831594,0
413,Exp 42,3,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,3.830432899,1.437142548,0.123781241,0.6717749,2.279976542,0
414,Exp 42,4,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,6.379883643,7.211657136,4.270245715,0.878184696,4.455911433,0
415,Exp 42,5,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,9.585828445,9.905734175,6.724895206,1.607039091,5.204702773,0.013861957
416,Exp 42,6,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,13.70420415,13.33138052,8.764247556,1.947122415,5.961654353,0.004252812
417,Exp 42,7,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,16.80962909,16.09862433,9.856781078,2.736860705,6.331384494,0.001656038
418,Exp 42,8,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,21.54893188,17.92446035,9.452679849,2.867692608,6.496730155,0.041999326
419,Exp 42,9,,,,,,,,,,,,,,36.67676768,6.797979798,5.414141414,7.202020202,25.18714202,19.21040636,9.297699316,4.014184814,6.575348014,0.027409438
420,Exp 42,10,,,,,,,,,,,,,,36.67676768,6.797979798,0,0,27.75829398,20.20155455,8.568847745,4.547109812,6.805806426,0.063748396
421,Exp 43,0,2,9,4.161616162,6.151515152,7.090909091,6.994949495,8,36.13131313,35.37373737,7,188.8888889,46.41414141,9,36.13131313,7.090909091,0,0,0.862403249,2.169796451,5.531068519,0.1,0.1,0
422,Exp 43,1,,,,,,,,,,,,,,36.13131313,7.090909091,0,0,2.963990221,1.103942097,3.12142651,0.373860124,1.699256889,0.001338229
423,Exp 43,2,,,,,,,,,,,,,,36.13131313,7.090909091,4.161616162,6.151515152,5.754199977,0.511277925,0,0.607837561,2.097133646,0
424,Exp 43,3,,,,,,,,,,,,,,36.13131313,7.090909091,4.161616162,6.151515152,11.16764383,2.502846007,0,1.027583362,4.455662006,0
425,Exp 43,4,,,,,,,,,,,,,,36.13131313,7.090909091,4.161616162,6.151515152,15.75064794,3.329257154,0.076844199,1.390628282,3.699697297,0.006265229
426,Exp 43,5,,,,,,,,,,,,,,36.13131313,7.090909091,4.161616162,6.151515152,20.53787366,3.646331827,0,1.76214861,3.254328221,0
427,Exp 43,6,,,,,,,,,,,,,,36.13131313,7.090909091,4.161616162,6.151515152,24.16544738,4.907936941,0,2.175440823,3.72658776,0.010600071
428,Exp 43,7,,,,,,,,,,,,,,35.37373737,7.090909091,4.161616162,6.151515152,28.64791445,4.825096673,0,2.564981003,3.217757188,0.0233046
429,Exp 43,8,,,,,,,,,,,,,,35.37373737,6.994949495,4.161616162,6.151515152,32.44458134,3.391257445,0,3.003664027,2.719120524,0.043472503
430,Exp 43,9,,,,,,,,,,,,,,35.37373737,6.994949495,0,0,37.193792,3.204343548,0,3.323832654,3.026748155,0.048650186
431,Exp 44,0,2,11,4.848484848,7.525252525,7.383838384,6.681818182,12,36.29292929,36.56565657,9,168.6868687,53.98989899,9,36.29292929,7.383838384,0,0,1.668650561,4.683664958,4.259850409,0.1,0.1,0
432,Exp 44,1,,,,,,,,,,,,,,36.29292929,7.383838384,0,0,4.2772716,4.226801448,1.207730394,0.28772148,1.860761378,0.015462886
433,Exp 44,2,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,5.602582158,3.469665659,0,0.324931192,2.837242808,0
434,Exp 44,3,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,9.753591248,5.758358726,2.312291377,0.868069268,3.986164468,0.008611094
435,Exp 44,4,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,15.32788292,7.665605658,2.350424093,1.574757917,5.948233239,0.014298111
436,Exp 44,5,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,23.07093153,8.546948546,0.45040192,2.131848064,6.104006551,0.017878691
437,Exp 44,6,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,28.29437515,8.651514279,0,2.640567761,4.095347347,0.016273523
438,Exp 44,7,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,31.5317835,8.659824918,0.054475167,3.052059515,4.486198424,0.005945762
439,Exp 44,8,,,,,,,,,,,,,,36.29292929,7.383838384,4.848484848,7.525252525,35.60313383,8.55850087,0,3.470742406,4.059969683,0.018391483
440,Exp 44,9,,,,,,,,,,,,,,36.56565657,7.383838384,4.848484848,7.525252525,37.86682086,8.043627112,0.038900541,3.9079038,3.77309893,0.059633072
441,Exp 45,0,3,10,4.404040404,6.434343434,7.060606061,6.893939394,8,37.48484848,36.68686869,10,156.5656566,45.90909091,8,37.48484848,7.060606061,0,0,1.403440974,4.787891278,4.596998306,0.1,0.1,0
442,Exp 45,1,,,,,,,,,,,,,,37.48484848,7.060606061,0,0,2.808280992,4.305149394,2.815238001,0.392164389,0.937742664,0.008342449
443,Exp 45,2,,,,,,,,,,,,,,37.48484848,7.060606061,0,0,4.645066035,4.015556618,0.530785488,0.562781542,2.650865049,0
444,Exp 45,3,,,,,,,,,,,,,,37.48484848,7.060606061,4.404040404,6.434343434,5.173601826,2.971391348,0.094395713,0.610147227,2.37764269,0.000457312
445,Exp 45,4,,,,,,,,,,,,,,37.48484848,7.060606061,4.404040404,6.434343434,8.224328766,5.330880894,2.84732374,0.69888435,3.519273823,0.019931197
446,Exp 45,5,,,,,,,,,,,,,,37.48484848,7.060606061,4.404040404,6.434343434,11.31996662,6.980273909,4.666342832,1.57527554,4.841461782,0
447,Exp 45,6,,,,,,,,,,,,,,37.48484848,7.060606061,4.404040404,6.434343434,15.14702707,9.616393745,5.29070246,1.816160598,5.348815337,0.013504393
448,Exp 45,7,,,,,,,,,,,,,,37.48484848,7.060606061,4.404040404,6.434343434,19.67587647,10.98870944,5.211566592,2.411795503,5.176859348,0.020913783
449,Exp 45,8,,,,,,,,,,,,,,37.48484848,6.893939394,4.404040404,6.434343434,24.46123688,11.99859411,4.112125898,2.958849603,6.009761745,0.004472852
450,Exp 46,0,2,12,2.383838384,6.313131313,6.696969697,6.388888889,11,36.85858586,35.87878788,6,172.7272727,76.21212121,8,36.85858586,6.696969697,0,0,0.993740764,3.688670609,5.307641988,0.1,0.1,0
451,Exp 46,1,,,,,,,,,,,,,,36.85858586,6.696969697,0,0,2.275584364,2.110659313,3.864969571,0.354375478,1.078901252,0
452,Exp 46,2,,,,,,,,,,,,,,36.85858586,6.696969697,2.383838384,6.313131313,4.398174079,1.44106443,1.401038988,0.504545235,2.457999091,0
453,Exp 46,3,,,,,,,,,,,,,,36.85858586,6.696969697,2.383838384,6.313131313,7.430752783,3.313048137,3.949241398,0.72407043,3.432604242,0.00880911
454,Exp 46,4,,,,,,,,,,,,,,36.85858586,6.696969697,2.383838384,6.313131313,11.63516503,4.387170992,4.86463958,1.465173401,4.5119324,0
455,Exp 46,5,,,,,,,,,,,,,,36.85858586,6.696969697,2.383838384,6.313131313,16.51398324,2.945521464,4.388383354,1.961747842,4.572920794,0.007156778
456,Exp 46,6,,,,,,,,,,,,,,35.87878788,6.696969697,2.383838384,6.313131313,22.35910023,0.519188132,1.694129239,2.443334766,4.091227768,0.026705494
457,Exp 46,7,,,,,,,,,,,,,,35.87878788,6.696969697,2.383838384,6.313131313,28.2410769,0,0,3.258695461,2.378565488,0.006994251
458,Exp 46,8,,,,,,,,,,,,,,35.87878788,6.696969697,2.383838384,6.313131313,31.28762108,0.317359827,0,3.222121067,0.85854208,0.022272613
459,Exp 47,0,3,12,3.353535354,6.050505051,6.525252525,6.287878788,10,37.92929293,35.49494949,8,239.3939394,31.26262626,7,37.92929293,6.525252525,0,0,1.055405868,3.76924888,4.356225682,0.1,0.1,0
460,Exp 47,1,,,,,,,,,,,,,,37.92929293,6.525252525,0,0,1.467971289,4.3727672,3.812282498,0.140808895,0.387498719,0.005950507
461,Exp 47,2,,,,,,,,,,,,,,37.92929293,6.525252525,0,0,2.011883652,3.031422858,2.928048009,0.367454035,1.331942475,0.003875671
462,Exp 47,3,,,,,,,,,,,,,,37.92929293,6.525252525,3.353535354,6.050505051,2.612947146,2.512260115,1.990366628,0.426405362,1.77595918,0
463,Exp 47,4,,,,,,,,,,,,,,37.92929293,6.525252525,3.353535354,6.050505051,3.446232096,4.807117569,6.682538853,0.699399078,2.525741305,0
464,Exp 47,5,,,,,,,,,,,,,,37.92929293,6.525252525,3.353535354,6.050505051,4.206190753,8.095211433,11.69240312,1.077421307,3.429954854,0
465,Exp 47,6,,,,,,,,,,,,,,37.92929293,6.525252525,3.353535354,6.050505051,4.649226099,12.19540299,16.17009341,1.527780167,3.63502453,0.00843474
466,Exp 47,7,,,,,,,,,,,,,,37.92929293,6.525252525,3.353535354,6.050505051,5.379869863,12.52812903,20.17555431,2.184266872,4.10896256,0.015819249
467,Exp 48,0,1,10,5.212121212,6.797979798,7.303030303,6.015151515,12,37.90909091,35.8989899,8,179.7979798,44.39393939,7,37.90909091,7.303030303,0,0,1.627341542,2.943766607,5.073280159,0.1,0.1,0
468,Exp 48,1,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,2.835842762,2.642640023,3.818340021,0.248134746,0.909470462,0.002338031
469,Exp 48,2,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,4.354327928,8.029434812,8.717390473,0.716548898,2.500145407,0
470,Exp 48,3,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,6.046072621,11.46181753,12.55160702,1.18667517,3.95129814,0
471,Exp 48,4,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,7.4764627,13.54261462,16.71416249,1.800755765,4.496687714,0.003737158
472,Exp 48,5,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,8.843203154,18.64583514,20.30069876,2.436219612,5.730484741,0.00612595
473,Exp 48,6,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,9.607885825,22.37092082,23.79292429,3.023414939,6.61373875,0.012493428
474,Exp 48,7,,,,,,,,,,,,,,37.90909091,7.303030303,5.212121212,6.797979798,9.639176118,26.81717246,27.3804997,4.370866871,6.267464812,0.029970321
475,Exp 49,0,3,10,4.646464646,6.696969697,7.414141414,6.106060606,9,37.52525253,35.93939394,13,219.1919192,77.72727273,7,37.52525253,7.414141414,0,0,0.352265146,5.912246025,4.799675591,0.1,0.1,0
476,Exp 49,1,,,,,,,,,,,,,,37.52525253,7.414141414,0,0,0.80241472,4.614165213,4.176516961,0.11985987,0.52023717,0
477,Exp 49,2,,,,,,,,,,,,,,37.52525253,7.414141414,0,0,1.45507295,5.318511571,3.367865256,0.557491351,1.225889041,0
478,Exp 49,3,,,,,,,,,,,,,,37.52525253,7.414141414,4.646464646,6.696969697,2.668061881,4.910598852,1.766965645,0.522485333,2.095240717,0
479,Exp 49,4,,,,,,,,,,,,,,37.52525253,7.414141414,4.646464646,6.696969697,4.432351894,8.801054908,6.20485451,0.801640173,2.796157911,0.002826802
480,Exp 49,5,,,,,,,,,,,,,,37.52525253,7.414141414,4.646464646,6.696969697,6.529786523,12.15229567,10.12360661,1.31513979,4.516061192,0.00374374
481,Exp 49,6,,,,,,,,,,,,,,37.52525253,7.414141414,4.646464646,6.696969697,8.796193417,14.64995916,12.97262848,1.697819295,5.775865374,0.008064379
482,Exp 49,7,,,,,,,,,,,,,,37.52525253,7.414141414,4.646464646,6.696969697,10.66493967,17.87379629,15.69368175,2.616610907,6.672596353,0.003322812
483,Exp 50,0,3,12,5.131313131,6.636363636,7.212121212,6.308080808,12,36.09090909,36.66666667,11,164.6464646,35.80808081,14,36.09090909,7.212121212,0,0,0.549446923,2.110877625,5.369179718,0.1,0.1,0
484,Exp 50,1,,,,,,,,,,,,,,36.09090909,7.212121212,0,0,1.564155863,1.60796394,4.167558555,0.532984829,0.676572633,0.012595905
485,Exp 50,2,,,,,,,,,,,,,,36.09090909,7.212121212,0,0,3.619992665,0.149137822,1.601628467,0.431375376,2.566911841,0.014492169
486,Exp 50,3,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,5.008611912,0,0,0.395653291,2.652412944,0.012392298
487,Exp 50,4,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,9.757257093,3.590696216,0.999588787,1.044981389,4.202904799,0.010011121
488,Exp 50,5,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,15.8271511,5.673009692,0.228921236,1.602912915,4.68149424,0
489,Exp 50,6,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,20.10519478,7.46564932,0.162265242,2.049932829,3.926229286,0.001714323
490,Exp 50,7,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,25.69084028,8.191370705,0,2.330267113,4.128850246,0.004181308
491,Exp 50,8,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,29.5068153,8.729845031,0.153876416,2.963973335,4.253857554,0.007054301
492,Exp 50,9,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,34.28597414,9.307821548,0,3.414291381,4.089687315,0.021545467
493,Exp 50,10,,,,,,,,,,,,,,36.09090909,7.212121212,5.131313131,6.636363636,35.98592323,9.979825065,0,3.612627586,4.190119027,0.045604212
494,Exp 50,11,,,,,,,,,,,,,,36.66666667,7.212121212,5.131313131,6.636363636,38.8924831,9.713897765,0.068728319,3.870396012,3.922205734,0.068214775
495,Exp 50,12,,,,,,,,,,,,,,36.66666667,6.308080808,0,0,42.54476426,7.908398475,0,4.395853547,3.802738583,0.120758678
